"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30JNVC0OR9K42H66YHKVDGZ7J03QHI","A3SOZYQZWJOOYS","Approved","Fri Jun 23 15:49:42 PDT 2017","Fri Jun 23 16:38:55 PDT 2017","Mon Jun 26 16:38:55 PDT 2017","2017-06-26 23:39:54 UTC","","","2953","100% (1/1)","0% (0/0)","0% (0/0)","82565439"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30MVJZJNHMDU1OKA5FCU3YPXWNX9JE","A2M2LIYZF1G3OJ","Approved","Mon Oct 02 16:58:06 PDT 2017","Mon Oct 02 17:06:28 PDT 2017","Thu Oct 05 17:06:28 PDT 2017","Tue Oct 03 14:50:47 PDT 2017","","","502","100% (1/1)","100% (1/1)","0% (0/0)","12894056"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30MVJZJNHMDU1OKA5FCU3YPXX8F9J3","A1RDRK3QTM7U96","Approved","Tue Oct 03 15:05:15 PDT 2017","Tue Oct 03 15:29:58 PDT 2017","Fri Oct 06 15:29:58 PDT 2017","2017-10-06 21:23:09 UTC","","","1483","100% (1/1)","100% (1/1)","0% (0/0)","93471636"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30MVJZJNHMDU1OKA5FCU3YPXYKK9JX","A248RDT11T7NMT","Submitted","Sun Oct 15 15:12:15 PDT 2017","Sun Oct 15 15:22:15 PDT 2017","Wed Oct 18 15:22:15 PDT 2017","","","","600","100% (1/1)","100% (1/1)","100% (1/1)","13842905"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30OG32W0SUB7FA2CSOK8OJ7PXPZNEU","AR22D9E55HQBF","Approved","Tue Oct 03 14:58:38 PDT 2017","Tue Oct 03 15:08:33 PDT 2017","Fri Oct 06 15:08:33 PDT 2017","2017-10-06 21:22:50 UTC","","","595","100% (2/2)","100% (2/2)","100% (1/1)","54876741"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","30ZX6P7VF8VJ14ZBK6XFTBHJSE8J2D","APEQ60QNQ3WQT","Submitted","Sun Oct 15 14:41:02 PDT 2017","Sun Oct 15 14:55:11 PDT 2017","Wed Oct 18 14:55:11 PDT 2017","","","","849","100% (1/1)","100% (1/1)","100% (1/1)","48690794"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","3137ONMDKG515ILQ5K7DYZYSXPJGEA","A21VQN65PH6K6X","Submitted","Sun Oct 15 15:09:51 PDT 2017","Sun Oct 15 15:18:02 PDT 2017","Wed Oct 18 15:18:02 PDT 2017","","","","491","100% (1/1)","100% (1/1)","100% (1/1)","10882546"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","317HQ483I7SJVF4YO7AZ9Y5HOQYIN5","A2A0DKZ4Y9I6OV","Approved","Mon Oct 02 09:31:02 PDT 2017","Mon Oct 02 09:44:53 PDT 2017","Thu Oct 05 09:44:53 PDT 2017","2017-10-02 21:16:15 UTC","","","831","100% (1/1)","100% (1/1)","0% (0/0)","30290628"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31HQ4X3T3SAI1T49H6OY087FTL8SLY","A39C210BKD7YNN","Approved","Tue Oct 03 15:00:00 PDT 2017","Tue Oct 03 15:39:42 PDT 2017","Fri Oct 06 15:39:42 PDT 2017","2017-10-06 21:23:22 UTC","","","2382","100% (1/1)","100% (1/1)","0% (0/0)","91878498"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31HQ4X3T3SAI1T49H6OY087FUXDLSL","A229AL88SNZJS7","Submitted","Sun Oct 15 14:55:10 PDT 2017","Sun Oct 15 15:04:41 PDT 2017","Wed Oct 18 15:04:41 PDT 2017","","","","571","100% (1/1)","100% (1/1)","100% (1/1)","53291945"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31IBVUNM9SZCTTBHPQQ5GIM2VTGFVL","A3E9A9O3CLMEW","Approved","Tue Oct 03 14:59:18 PDT 2017","Tue Oct 03 15:24:16 PDT 2017","Fri Oct 06 15:24:16 PDT 2017","2017-10-06 21:23:08 UTC","","","1498","100% (3/3)","100% (2/2)","100% (1/1)","31212744"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31JLPPHS2UUMNXMR4J3PKH3XXMI3OR","AO5LL10W732TG","Submitted","Sun Oct 15 14:35:21 PDT 2017","Sun Oct 15 14:49:37 PDT 2017","Wed Oct 18 14:49:37 PDT 2017","","","","856","100% (1/1)","100% (1/1)","100% (1/1)","78606121"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31LVTDXBL7A60E4W2HOTAY2J8VVRL4","A9DLCSOX5TTV4","Submitted","Sun Oct 15 15:16:28 PDT 2017","Sun Oct 15 15:46:25 PDT 2017","Wed Oct 18 15:46:25 PDT 2017","","","","1797","100% (1/1)","100% (1/1)","100% (1/1)","26090432"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31N2WW6R9RQSHK9Y5GKZXNUJ5LR3F5","A2Z1GB6XDWTLX7","Submitted","Sun Oct 15 14:34:17 PDT 2017","Sun Oct 15 14:46:09 PDT 2017","Wed Oct 18 14:46:09 PDT 2017","","","","712","100% (1/1)","100% (1/1)","100% (1/1)","68358530"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31Q0U3WYDPFJSOGD0T84L2259DV71E","A271V19C06841K","Submitted","Sun Oct 15 14:50:49 PDT 2017","Sun Oct 15 15:03:29 PDT 2017","Wed Oct 18 15:03:29 PDT 2017","","","","760","100% (1/1)","100% (1/1)","100% (1/1)","82144545"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31Q0U3WYDPFJSOGD0T84L2259DX71G","AJNQ2PBD07FKE","Submitted","Sun Oct 15 15:18:37 PDT 2017","Sun Oct 15 15:56:59 PDT 2017","Wed Oct 18 15:56:59 PDT 2017","","","","2302","100% (2/2)","100% (1/1)","100% (1/1)","13371746"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31QNSG6A5RT13O0YZEHJ0CPDNJ187Z","A1H42TSU79JTOW","Submitted","Sun Oct 15 14:55:41 PDT 2017","Sun Oct 15 15:09:35 PDT 2017","Wed Oct 18 15:09:35 PDT 2017","","","","834","100% (1/1)","100% (1/1)","100% (1/1)","34319661"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31QTRG6Q2TD5O0VG849UZB40EOXYPN","A1SWPK57MQMMSO","Approved","Mon Oct 02 09:32:12 PDT 2017","Mon Oct 02 09:41:57 PDT 2017","Thu Oct 05 09:41:57 PDT 2017","2017-10-02 21:16:15 UTC","","","585","100% (1/1)","100% (1/1)","0% (0/0)","60657820"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31QTRG6Q2TD5O0VG849UZB40EUXYPZ","A6P84EZCZF7II","Approved","Mon Oct 02 15:59:39 PDT 2017","Mon Oct 02 16:33:48 PDT 2017","Thu Oct 05 16:33:48 PDT 2017","Tue Oct 03 14:50:47 PDT 2017","","","2049","100% (1/1)","100% (1/1)","0% (0/0)","41355547"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31T4R4OBOSG3FRQBGQXO2YLWCYK7CD","AHDLF2AUOBCH8","Approved","Tue Oct 03 15:17:45 PDT 2017","Tue Oct 03 15:42:34 PDT 2017","Fri Oct 06 15:42:34 PDT 2017","2017-10-06 21:23:23 UTC","","","1489","100% (1/1)","100% (1/1)","0% (0/0)","58893848"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31T4R4OBOSG3FRQBGQXO2YLWDAO7C6","A2YCR4FHNPULZZ","Submitted","Sun Oct 15 15:20:38 PDT 2017","Sun Oct 15 15:36:38 PDT 2017","Wed Oct 18 15:36:38 PDT 2017","","","","960","100% (1/1)","100% (1/1)","100% (1/1)","87580503"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","31UV0MXWNQCF5QYSK7EDFH5VZ9BI52","A3CVJBV0MIVGGB","Submitted","Sun Oct 15 14:51:46 PDT 2017","Sun Oct 15 15:02:14 PDT 2017","Wed Oct 18 15:02:14 PDT 2017","","","","628","100% (1/1)","100% (1/1)","100% (1/1)","40093820"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","324G5B4FB38JLZVV4A447XJV39L70I","A1M71TPMGSZ39F","Approved","Tue Oct 03 15:05:56 PDT 2017","Tue Oct 03 15:18:12 PDT 2017","Fri Oct 06 15:18:12 PDT 2017","2017-10-06 21:23:00 UTC","","","736","100% (1/1)","100% (1/1)","0% (0/0)","33673433"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","324G5B4FB38JLZVV4A447XJVUFM07F","A15O8FA6OR136Z","Approved","Wed Jul 12 14:53:55 PDT 2017","Wed Jul 12 15:19:56 PDT 2017","Sat Jul 15 15:19:56 PDT 2017","2017-07-13 14:40:22 UTC","","","1561","100% (1/1)","0% (0/0)","0% (0/0)","23233389"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","324G5B4FB38JLZVV4A447XJVW3W70A","A1MJG0B91SYOAL","Approved","Fri Jul 28 11:37:29 PDT 2017","Fri Jul 28 12:10:22 PDT 2017","Mon Jul 31 12:10:22 PDT 2017","2017-07-31 19:11:21 UTC","","","1973","100% (1/1)","0% (0/0)","0% (0/0)","39788518"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","324G5B4FB38JLZVV4A447XJVW3Y70C","A2CFKL80DSFUD","Approved","Fri Jul 28 12:01:29 PDT 2017","Fri Jul 28 12:14:40 PDT 2017","Mon Jul 31 12:14:40 PDT 2017","2017-07-31 19:15:21 UTC","","","791","100% (1/1)","0% (0/0)","0% (0/0)","99222298"
"3T5ZXGO9DEON7I87E0L0O37SGNMZQ4","3SVZJ4A2P5CW4G2BZY7UE78GFL1IEV","A Survey of Individual Differences in Organizational Behavior","Seeking employees from organizational settings. Take a short (8-14) minute survey.","survey, demographics","$1.45","Fri Jun 23 13:47:33 PDT 2017","630","BatchId:2846969;OriginalHitTemplateId:920937340;","3600","259200","Sun Oct 22 14:30:41 PDT 2017","","","326O153BMIYYTYBZ3U65SEVVKX1EDW","A2SS9IDO14UWU8","Submitted","Sun Oct 15 14:40:37 PDT 2017","Sun Oct 15 14:50:38 PDT 2017","Wed Oct 18 14:50:38 PDT 2017","","","","601","100% (1/1)","100% (1/1)","100% (1/1)","12290944"
